PassengerId,Survived,is_Capt.,is_Col.,is_Don.,is_Dr.,is_Jonkheer.,is_Lady.,is_Major.,is_Master.,is_Miss.,is_Mlle.,is_Mme.,is_Mr.,is_Mrs.,is_Ms.,is_Rev.,is_Sir.,is_Cts.,is_Male,from_C,from_N,from_Q,from_S,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
457,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.1890937870949098,-1.1823839483006913,0.07040344367744998,-0.06991882963143439,-1.140884115973186,2.3941129696843673
458,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.7928625232212271,-0.8307797127712856,0.2928250720058737,-0.9719033649503296,-1.0518672100950202,-0.4180562940040856
459,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5848130917425117,-0.29435824268760613,-0.4390108504852461,0.0401153256992609,0.13407165601284227,1.7062488521856016
460,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6941827915434923,-0.10472151193717584,-0.3924839737334398,0.04636375977197731,0.19275139610146105,-0.048307747997192084
461,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.18504383129731716,-1.1061700573351605,0.06048327992597572,-0.0809525450942584,-1.0774386990843952,1.0248365004816953
462,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6904242382376831,-0.12531903012248508,-0.38997736391504173,0.04864921872241745,0.18350322252963197,0.29799565941900086
463,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.27106824215757663,-1.1397604582862546,0.13977264720909968,-0.09760223873457811,-0.8059589325063008,0.9426991652523485
464,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5830942467569955,-0.2833136995542156,-0.36745697171809777,0.038378864568065905,0.1952803457198024,1.5468913037801206
465,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6628017741642891,-0.12418826948932306,-0.49371278114490513,0.04060042674134515,0.2036562563379426,-0.05215699044839463
466,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.9132011654715648,-0.0028838240222649586,0.3707246995405438,0.09231869923879032,0.11516843568607234,0.648541596446123
467,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6889872243245757,-0.15497581763240464,-0.4378511399188397,0.04531883000288292,-0.028794075063493723,0.07556868787091187
468,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.4105262306654025,-0.44471602665263793,-0.30716509908127165,0.011857298832854546,0.42279548748986495,2.310769331482666
469,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6679759192090868,-0.12136091412859122,-0.48589187827951,0.04155460464082195,0.1959694803687273,-0.05174495912111031
470,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.38701998841495233,1.4173509337022996,-0.37140443151874836,-0.46300721143965534,-0.1393210038396415,-1.8177911657965025
471,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.694349528236181,-0.1053096982807254,-0.4079904386811452,0.046401457751616096,0.18204148394254985,-0.048690015612325194
472,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6809052749061534,-0.14782921754742934,-0.39819450171202736,0.049664645232072396,0.1828917987177834,0.6195563763502067
473,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.6830915274099341,1.2540037433197038,-0.274808158810297,1.529569072566666,-0.13306514649702733,0.8803582987969298
474,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.17362068249692064,-1.0518123507052497,0.05291494542131235,-0.09028468464588996,-1.6048448681940717,-1.2701336181327405
475,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6508029357048036,-0.09595599081701443,-0.48954319467418467,0.03303934998776811,0.2725732491396984,-0.672646920812243
476,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.9629251716169671,-1.8031950266163923,0.5885124112988969,-0.21471769911163172,-1.9688544859330637,-1.0943146714168197
477,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.24136896247884673,0.1977069628459968,-0.3669246832769562,-0.8060209310956633,0.20045952771201875,0.6121719026180817
478,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.40479221175603675,0.3397575836032147,-0.46826566552761856,-0.7790935950362557,-0.045683412450129864,0.08850513560554446
479,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.695923201077721,-0.07058252441427901,-0.4046862966195053,0.041352753129000795,0.21660009150381582,-0.6686357968751011
480,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.44366094501178954,0.6770114808089774,0.4003093565044833,1.2341526477129292,0.12295815459641914,-2.0772875547143084
481,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.8391719394123933,3.1914080331428276,-0.11825559149893404,-1.7867877975356694,-0.48102802692863617,-0.39377462759964676
482,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.688987303172622,-0.15497576767417326,-0.4378508613058405,0.04531884447315108,-0.028794086353216317,0.0755686981515978
483,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.662575845942628,-0.21227941795532446,-0.46557535478410395,0.054622659790287686,0.1272315383428622,1.5835924074560774
484,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.6439457814469924,-0.2782688538890091,-0.46338193586278725,0.06018774150028524,0.11379809414371105,2.6299032101072894
485,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1.3938708149004646,-1.2961811512864208,0.6666356838796494,-1.0749971738553996,-0.9177924741306062,-1.1252037115453157
486,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7075371055867585,1.7232577228357668,-0.2923887525709,-1.2737358795755898,-0.33722341075027046,0.7095067936233497
487,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.2394277212056783,-1.1634561582110152,0.5709987341356494,-1.0452186423160756,-0.5967229767886003,-0.1592549010864362
488,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.654780519921019,-1.6818153577070625,0.3789471055965225,-0.14375227856061018,-2.1922497228098656,1.3491533255639634
489,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.7034004710362177,-0.09976836906467122,-0.34982665968474436,0.048259578159570486,0.19671001998489518,-0.022619368280409304
490,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.09366244252167705,0.9370358119593085,-0.4016197278861773,0.368466808684619,-0.016716349311385475,-1.3489439147732725
491,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.30849442238561775,0.2936442759267634,-0.3916013930688533,-0.7964653668652382,0.24161827215395057,0.14272215290021423
492,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.9151801723358264,0.07229544320522635,0.35992500221920304,0.08090208194362594,0.18318479315517952,-0.7208432925191375
493,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.5049074640902492,-1.4930593213503736,0.30912608771803884,-0.12384503905151077,-1.7814029405204819,1.2685271101079467
494,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.22033845506897817,-0.5983499788479043,-0.21889679361443526,-0.012980572112610948,0.8841132028880221,3.5131699002582724
495,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6995095358249851,-0.06324364158443141,-0.3764035500404002,0.04131064505995052,0.2311628854704089,-0.7483173239028335
496,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6126804286509089,-0.1470526698281466,-0.4645274023251991,0.03131113379381689,0.34779147329191934,-0.053514109242750366
497,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0028436135643897,-1.032460822747279,0.43546969245059547,-0.9939793969954744,-0.5490106888398117,1.533985906135565
498,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6079456520507065,-0.14916216821381953,-0.4606008016576585,0.030433093142052434,0.3621838756701513,-0.05361295453921251
499,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2.5833806041207232,-0.2579164387432271,0.9320742873817291,1.2063728807595029,0.33490219049392955,-0.6266758457350384
500,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6933543086450047,-0.08049302218561138,-0.40206030049644365,0.04226292903982524,0.2153128464355975,-0.5075950666027347
501,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6852803733357153,-0.05408041379307672,-0.4126671383398505,0.035919549149942,0.26135543776352504,-1.0719846463087763
502,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6955052847215497,-0.06619703920097747,-0.4002101271783338,0.04058004008499988,0.22532460436358243,-0.7490818270663144
503,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6919614978133204,-0.10629655628008894,-0.4042217174293283,0.04595782079175139,0.19048770140256946,-0.048694982000535986
504,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.649362941691049,-0.16219867086624357,-0.48129912489309595,0.04317007171081656,0.21094349878688942,0.5356143733765448
505,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0823914175676288,-1.6919775495000768,0.6365652179098045,-0.25213023962595743,-0.7589088826455811,-2.0449288411010875
506,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1.383837005710224,-1.1550794380716414,0.6449064426929869,-1.083766054132964,-0.10808843168382941,-1.532616892041492
507,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.40400418895886686,0.8026196352747901,-0.3154337230056854,2.352686085393247,0.05702657677628045,0.6838863658274441
508,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.41581952505506536,-0.3274208350075571,-0.3259488345377837,-0.0053915430296135585,0.5210918090522316,0.19222022618671653
509,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5500693170753111,-0.16816834400355157,-0.42851097660182147,0.018529078030738087,0.5355576748775237,-0.1920690620345927
510,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.28467938386818425,-0.2805153382260861,-0.2755652493524837,-0.03204332968224708,1.3071160034243743,-0.36037674932947333
511,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6952423799086473,-0.10102141998778082,-0.38973635576062754,0.04607389375109673,0.19523269364253942,-0.10450221114432783
512,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.9071124453501662,0.03060731048606821,0.3695695968377781,0.08543655264390339,0.16867505085720105,-0.02030228547823638
513,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.18068661892145105,-1.0517868768788716,0.050325334721540556,-0.08846233205010427,-1.0384784177203443,0.0582716735835906
514,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.1195530887504146,-0.10054005007166686,-0.15513272282160565,-0.8591490402456345,0.9408455893830291,2.338491218445547
515,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6956348776089838,-0.07946434909417667,-0.40365919269513445,0.04268572019959821,0.20857468411965085,-0.5075401168619844
516,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.3893674431039808,-1.3006200655518818,0.19844708995967683,-0.11374107064249298,-1.2886601241934783,0.7827391098288569
517,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.14740280475736145,-0.7412547623244155,-0.1447817481957949,-0.034718948760847516,-0.9547689577416983,-0.06275981845103158
518,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.565955273337623,-0.16320899030990563,-0.3176446133290276,0.022598499748992668,0.5616134885479097,-0.05177537406459945
519,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.21729953856183012,0.18073040093114826,-0.2881679868475772,-0.8091236320690679,0.3032338609310207,0.7742271366625321
520,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6908430887186138,-0.11660317235674231,-0.3963119210171738,0.047342750124871096,0.18768006451776895,0.13677220192888823
521,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.1477212842987117,-1.784308167311829,0.6510130265742669,-0.25452033607136637,-0.6526769219537156,-0.9197165198979856
522,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6929273700436952,-0.07196031390345371,-0.4032004685961464,0.04079763165073087,0.22504357313319712,-0.6687234056532653
523,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6692373033273279,-0.12125553034569303,-0.4975303589594944,0.041793193353365454,0.18510283299093952,-0.051984499975197405
524,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.3012141733894411,-1.1773348492024,0.5565703542604123,0.9805316865459889,-1.7495391195163756,0.3915659996029747
525,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.669210456014538,-0.12126671266037498,-0.4974900217614972,0.04178820668332797,0.1851964397987972,-0.05198460682529732
526,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6916306051128023,-0.15313043865927115,-0.3861072558297914,0.05337782933963905,0.15243860513577956,0.8216593379085919
527,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5848704142721074,-0.29432192305338245,-0.43880829883483674,0.04012584558421528,0.13406344838451098,1.7062563262441826
528,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2.0028398646203005,-2.0671113840669406,1.1375752214851524,-0.4189900379742202,2.616397681699284,-0.8108883683308858
529,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.9061504101437045,-0.01046921371416184,0.37540325721042067,0.09170507868340405,0.13111235867691137,0.7289060267154229
530,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.38435642933870373,1.2756726465416535,-0.35755430291227547,-0.4471957373094884,-0.44596698168077353,0.09993567961830013
531,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2275149976847066,0.8603596034463149,-0.3369651507662241,0.3387078776875101,0.18801463579700864,-1.7914566375120275
532,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6692058039798114,-0.12126966019602724,-0.49750645992844916,0.041787352937506364,0.18519710589243069,-0.051985213385759906
533,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.03029050879936728,0.9304984144070686,-0.44541357445790974,0.3857620841686035,-0.24123270645049105,-0.7030733440838429
534,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.32126276329748266,0.9004994431515384,-0.36747310972851177,2.3658372996647787,0.03643625724381503,0.29494182952672104
535,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6825716749416177,-0.11211558024180658,-0.40370896174419496,0.04442836233927409,0.2127827523765198,-0.02484024336443243
536,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4015535547189192,0.9171571387801645,-0.3357854424904339,2.3351204467883164,0.15993975749556077,-1.4105872606529188
537,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.6194565047242033,-1.6074862162564592,0.3838340601752861,-0.14623077858782185,-2.215669046740335,0.30371625630187754
538,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.21617049076664874,-0.6183145822454531,0.012593728938055835,-0.12230046358842385,2.317543647413528,0.19860189733362038
539,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6408871980358866,-0.12912295613933078,-0.363515180353465,0.03648707484359451,0.34464395086452004,-0.04980264557004083
540,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.6741306793155692,-0.5159039235633426,0.5059759031015345,2.1499915201474264,-2.1014653836349564,-1.204673756476037
541,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.8457735033047333,-0.6554734811331484,0.6115357080690543,2.1278849182263815,-1.670116074767093,-0.0816069376278825
542,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4237446773767155,2.807155281028807,-0.12377201569228617,-0.9384525747972071,-0.6069954638203481,-0.5836809507933222
543,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4241613759456397,2.7982268092546123,-0.1223937489504933,-0.9371435221618423,-0.614468188122879,-0.42258180871551965
544,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.20047357533385973,0.18739834926883997,-0.35332463792020535,-0.8149825998894232,0.32070783483797216,0.4497263181489954
545,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1.3711519423051326,-1.2891078432118932,0.6556672940444351,-1.0592345338458067,-0.2833188273147186,1.0454928051400192
546,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.40424224653652363,-0.4841185856791821,-0.3356722731217118,0.016253966451034767,0.3818110526337534,2.954119474086475
547,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.20318211603186484,0.245433415801107,-0.36228337174185926,-0.8234914420192917,0.3692805428044226,-0.5974181053567199
548,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.5618537221281495,-0.21629131798155282,-0.4408313806062862,0.02179036872642779,0.28567972844937184,0.07019336688026158
549,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.10915116023122962,0.829666663371031,-0.27325687849320945,0.3821849518418449,-0.006041432835183587,0.586615329269463
550,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.3122868700138208,0.7955720399401401,-0.28190199887152795,0.3271544264652008,0.40730520797663156,-1.3103631196303294
551,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,2.0052811934482877,-0.5391915006803715,0.6838400244495049,2.0793752553569833,-0.3194207535311463,-1.4602199660086386
552,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.48661101499023324,-0.23542926911890114,-0.31983035908202856,0.005939596249228031,0.5660222067451434,-0.1472960371865832
553,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6904032188764554,-0.10700635159760231,-0.40328970927847724,0.04566900464300581,0.194985236206531,-0.048736556744013435
554,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.670841093587896,-0.08688505287963322,-0.5028371923085373,0.03675386034936145,0.21386956992444017,-0.6721451649465627
555,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6937010405008154,-0.07163774478508383,-0.4043553761308943,0.04094133133640225,0.22235104961101018,-0.6687201380869507
556,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.4092773176793241,-0.4715006926017518,-0.3030261196609051,0.01578467379297011,0.4003771452364335,2.7940669119263593
557,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.1436235758718951,-1.388390518199403,0.5473781089202395,-1.0068992294382717,-2.544373421488042,0.5781777692510376
558,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1.1629879882462921,-1.0488701166725765,0.5649071897857038,-0.29798895726955715,5.042403736699108,0.14875665770465513
559,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.2933704917138247,-0.2557780233960968,0.38258545075358547,0.18980202444842045,-0.32440517105037475,0.661411045902695
560,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.34934922775579735,0.2886713823375055,-0.3208835727262396,-0.7845661990851769,0.15718249086427744,0.6536796559188199
561,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6943059521916742,-0.10464347717973788,-0.39204878022870876,0.04638636233084767,0.1927337615547575,-0.04829168956596289
562,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6891770040753342,-0.1523166098294395,-0.3907963465330094,0.05257909089874206,0.15778906570014214,0.7811688627662705
563,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5821113780810341,-0.19659810573460818,-0.3833412371239766,0.024336133757160087,0.28143100008271416,-0.06436757844502962
564,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6934946377207976,-0.10474122858737028,-0.38525821340315675,0.04623321014802104,0.19926155117974786,-0.04815506900740273
565,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6934950319610287,-0.10474097879621332,-0.38525682033816083,0.04623328249936185,0.19926149473113486,-0.048155017603973616
566,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.04115831839022769,0.7805404428331288,-0.2392445141320972,-1.621408463174253,0.12331262655482257,-0.11652387596854778
567,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.693548712038909,-0.05856995427903686,-0.40528096351979764,0.03883337259508065,0.23625319020395566,-0.9103726019622016
568,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.1558801082932428,2.0012699703564745,-0.2160652160088216,4.718237888121366,-0.4827739375202255,0.5925956062583325
569,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.669209352141891,-0.12126741207561449,-0.4974939223434857,0.041788004099573686,0.18519659785491363,-0.051984750754898446
570,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6912610052193329,-0.11639610661696206,-0.3961743518332372,0.04742003713600596,0.18673114747612704,0.13679307896813936
571,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5813053011464338,-0.3485674895717641,-0.43430164555110656,0.04778472595459421,0.08937958156278179,2.672712327768499
572,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.2086865369396445,-0.6496265817704854,0.435704755697769,-1.798434192328863,-1.7596390825752528,1.4954561839943652
573,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.1814684392234547,-1.052143473117496,0.05078186595499367,-0.08860723211359459,-1.0362292664677955,0.058250536668534865
574,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6660539087536844,-0.12254401107064716,-0.49187860396760674,0.041201520545420624,0.19677898206010025,-0.05197536209714164
575,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6985965603336691,-0.0421609766634414,-0.3867563117577415,0.03767928105351463,0.2501245797397497,-1.1513200475791578
576,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6426501230447775,-0.08165497420128778,-0.3725357380273964,0.02939865807196973,0.3846864852226692,-0.9116727722305377
577,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5867617701393947,-0.22033879477197685,-0.3744524431583825,0.029353253073425532,0.24748193767835205,0.4192951813643773
578,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.6792220964109634,-0.7137783611363107,0.2167267258725664,-0.9501699399689698,-0.612967935977036,0.4903741718902217
579,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3466274847534413,0.31016164037559385,-0.43417896535807,-0.7893889505287017,0.11843230865614233,0.14324329988872173
580,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-2.484568990881535,1.019944565800192,5.942836521235538,0.37652861301373747,-0.06852744539696448,0.37067264275798156
581,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.24691223366690598,0.7539789490743295,-0.24395811061221778,0.3510248359712618,0.18965783324886462,0.06251124367231214
582,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.83983451425061,-0.7180560345250123,0.6988326653464784,0.10008694248840314,-0.3864598885274854,0.3335642957136515
583,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.4639579544901883,-0.36675236793129945,-0.3613916283073758,0.02048688006554105,0.4675785007053834,2.025322215360495
584,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.8790684931479835,-1.7938386469296945,0.5115331969866348,-0.19479464054654266,-2.2583851165540008,-0.5852715745149412
585,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6576686068827043,-0.126521325395811,-0.4905243327998809,0.03964897776475203,0.2185502407955455,-0.05229097361213112
586,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4590255201959645,-0.08137772543855341,0.3682819432275086,2.169744863634683,-0.26110239820530107,-1.0518236447806935
587,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5679173210285673,-0.2858222714726089,-0.35812809801751844,0.03487242478467577,0.24396377515556647,1.465951738424386
